1	1	26	0	3.6243307916	-0.0200377894	2.320174	0.060018	-0.686037	2.008985	2.273771	-0.477441
1	1	27	0	3.2701122879	-0.0200377894	2.412523	0.063023	-0.686037	1.908536	2.364272	-0.334883
1	1	28	0	3.2716639260	-0.0200377894	2.407016	0.057853	-0.686037	1.813109	2.358875	-0.431374
1	1	29	0	3.3410094983	-0.0200377894	2.345023	0.053772	-0.686037	1.722454	2.298122	-0.569603
1	1	30	0	3.4992700601	-0.0200377894	2.251023	0.048786	-0.686037	1.636331	2.206003	-0.764299
1	2	1	0	8.0423239118	-0.0200377894	4.262580	0.263646	-0.508839	7.242469	4.177328	3.150223
1	2	2	1	8.0160372820	-0.0200377894	4.017657	0.243087	-0.508839	6.880346	3.937303	2.801475
1	3	1	1	8.0423239118	-0.0200377894	4.553569	0.275118	-0.466131	7.242469	4.462497	3.493690
1	4	1	0	8.0423239118	-0.0200377894	6.616308	0.344172	-0.174482	7.242469	6.483982	5.839227
1	4	2	1	8.0160372820	-0.0200377894	6.329701	0.327081	-0.174482	6.880346	6.203107	5.481690
1	5	1	0	8.0423239118	-0.0200377894	4.782388	0.283740	-0.432924	7.242469	4.686740	3.760755
1	5	2	0	8.0160372820	-0.0200377894	4.525721	0.264017	-0.432924	6.880346	4.435206	3.410011
1	5	3	0	7.8253902934	-0.0200377894	4.336439	0.249519	-0.432924	6.536329	4.249710	3.148530
1	5	4	0	7.5209118242	-0.0200377894	4.189783	0.240040	-0.432924	6.209512	4.105987	2.953529
1	5	5	0	7.1629592311	-0.0200377894	4.109035	0.226385	-0.432924	5.899037	4.026854	2.798020
1	5	6	0	7.0890991101	-0.0200377894	3.924537	0.212319	-0.432924	5.604085	3.846046	2.535044
1	5	7	0	6.4751755388	-0.0200377894	3.912233	0.211924	-0.432924	5.323880	3.833988	2.520622
1	5	8	1	6.2853472669	-0.0200377894	3.794362	0.200709	-0.432924	5.057686	3.718475	2.336609
1	6	1	0	8.0423239118	-0.0200377894	5.236318	0.299975	-0.367841	7.242469	5.131592	4.284174
1	6	2	0	8.0160372820	-0.0200377894	4.970913	0.280946	-0.367841	6.880346	4.871495	3.931720
1	6	3	0	7.8253902934	-0.0200377894	4.766262	0.266372	-0.367841	6.536329	4.670937	3.657830
1	6	4	0	7.5209118242	-0.0200377894	4.600527	0.256259	-0.367841	6.209512	4.508517	3.443013
1	6	5	0	7.1629592311	-0.0200377894	4.494454	0.242255	-0.367841	5.899037	4.404565	3.264207
1	6	6	0	7.0890991101	-0.0200377894	4.300058	0.228353	-0.367841	5.604085	4.214057	2.996424
1	6	7	0	6.4751755388	-0.0200377894	4.258051	0.226034	-0.367841	5.323880	4.172890	2.942046
1	6	8	0	6.2853472669	-0.0200377894	4.125621	0.214598	-0.367841	5.057686	4.043108	2.745679
1	6	9	0	6.0606118743	-0.0200377894	4.034602	0.201258	-0.367841	4.804802	3.953910	2.575461
1	6	10	0	5.6701882697	-0.0200377894	4.015259	0.189062	-0.367841	4.564562	3.934954	2.478835
1	6	11	0	5.5858126217	-0.0200377894	3.884302	0.178730	-0.367841	4.336334	3.806616	2.281644
1	6	12	0	5.4854958259	-0.0200377894	3.784950	0.166933	-0.367841	4.119517	3.709251	2.101728
1	6	13	1	5.5733491648	-0.0200377894	3.619528	0.156606	-0.367841	3.913541	3.547137	1.863436
1	7	1	0	8.0423239118	-0.0200377894	2.185278	0.151136	-0.848836	7.242469	2.141573	0.415857
1	7	2	1	8.0160372820	-0.0200377894	2.026695	0.128968	-0.848836	6.880346	1.986161	0.076046
1	8	1	1	8.0423239118	-0.0200377894	2.883918	0.197445	-0.723494	7.242469	2.826240	1.423898
1	9	1	0	8.0423239118	-0.0200377894	4.942040	0.289573	-0.409923	7.242469	4.843200	3.945739
1	9	2	1	8.0160372820	-0.0200377894	4.682163	0.270097	-0.409923	6.880346	4.588519	3.594391
1	10	1	0	8.0423239118	-0.0200377894	3.533999	0.231672	-0.618981	7.242469	3.463319	2.264424
1	10	2	1	8.0160372820	-0.0200377894	3.310166	0.209923	-0.618981	6.880346	3.243962	1.918572
1	11	1	1	8.0423239118	-0.0200377894	5.474050	0.308084	-0.334106	7.242469	5.364569	4.555479
1	12	1	0	8.0423239118	-0.0200377894	4.525123	0.274023	-0.470281	7.242469	4.434620	3.460314
1	12	2	0	8.0160372820	-0.0200377894	4.273998	0.253891	-0.470281	6.880346	4.188518	3.110553
1	12	3	0	7.8253902934	-0.0200377894	4.093831	0.239438	-0.470281	6.536329	4.011954	2.856194
1	12	4	0	7.5209118242	-0.0200377894	3.958296	0.230310	-0.470281	6.209512	3.879130	2.672568
1	12	5	0	7.1629592311	-0.0200377894	3.891903	0.216932	-0.470281	5.899037	3.814065	2.530430
1	12	6	0	7.0890991101	-0.0200377894	3.713556	0.202770	-0.470281	5.604085	3.639285	2.270214
1	12	7	1	6.4751755388	-0.0200377894	3.717696	0.203491	-0.470281	5.323880	3.643342	2.278726
1	13	1	0	8.0423239118	-0.0200377894	3.927922	0.249615	-0.558766	7.242469	3.849364	2.748695
1	13	2	0	8.0160372820	-0.0200377894	3.691878	0.228504	-0.558766	6.880346	3.618040	2.401260
1	13	3	0	7.8253902934	-0.0200377894	3.534324	0.214187	-0.558766	6.536329	3.463637	2.163770
1	13	4	1	7.5209118242	-0.0200377894	3.425583	0.205873	-0.558766	6.209512	3.357071	2.007085
1	14	1	0	8.0423239118	-0.0200377894	3.815509	0.244667	-0.575770	7.242469	3.739199	2.611940
1	14	2	0	8.0160372820	-0.0200377894	3.582735	0.223371	-0.575770	6.880346	3.511080	2.264952
1	14	3	0	7.8253902934	-0.0200377894	3.429709	0.209091	-0.575770	6.536329	3.361115	2.030703
1	14	4	0	7.5209118242	-0.0200377894	3.326174	0.200936	-0.575770	6.209512	3.259650	1.879197
1	14	5	0	7.1629592311	-0.0200377894	3.299080	0.188731	-0.575770	5.899037	3.233099	1.774819
1	14	6	0	7.0890991101	-0.0200377894	3.140214	0.174363	-0.575770	5.604085	3.077410	1.522394
1	14	7	0	6.4751755388	-0.0200377894	3.187458	0.178281	-0.575770	5.323880	3.123709	1.595668
1	14	8	0	6.2853472669	-0.0200377894	3.102471	0.167751	-0.575770	5.057686	3.040422	1.438772
1	14	9	0	6.0606118743	-0.0200377894	3.067854	0.155616	-0.575770	4.804802	3.006497	1.315283
1	14	10	0	5.6701882697	-0.0200377894	3.132928	0.145489	-0.575770	4.564562	3.070270	1.299838
1	14	11	0	5.5858126217	-0.0200377894	3.030410	0.135919	-0.575770	4.336334	2.969802	1.120190
1	14	12	0	5.4854958259	-0.0200377894	2.967687	0.124859	-0.575770	4.119517	2.908333	0.961133
1	14	13	0	5.5733491648	-0.0200377894	2.806651	0.114463	-0.575770	3.913541	2.750518	0.704574
1	14	14	0	4.9069028845	-0.0200377894	2.946706	0.119713	-0.575770	3.717864	2.887772	0.892617
1	14	15	0	4.8916468981	-0.0200377894	2.864390	0.109916	-0.575770	3.531971	2.807102	0.715507
1	14	16	0	4.9791422032	-0.0200377894	2.778449	0.096708	-0.575770	3.355373	2.722880	0.488532
1	14	17	0	4.3704148695	-0.0200377894	2.895697	0.102796	-0.575770	3.187604	2.837783	0.671250
1	14	18	0	4.2305690120	-0.0200377894	2.816454	0.102685	-0.575770	3.028224	2.760125	0.592389
1	14	19	0	4.3514654072	-0.0200377894	2.737999	0.090145	-0.575770	2.876813	2.683239	0.371369
1	14	20	0	4.1939999890	-0.0200377894	2.706375	0.088342	-0.575770	2.732972	2.652248	0.318192
1	14	21	0	4.1136125194	-0.0200377894	2.667798	0.084199	-0.575770	2.596323	2.614442	0.227828
1	14	22	1	3.8956748431	-0.0200377894	2.680117	0.082943	-0.575770	2.466507	2.626515	0.223494
1	15	1	0	8.0423239118	-0.0200377894	2.445936	0.169853	-0.799784	7.242469	2.397018	0.810351
1	15	2	1	8.0160372820	-0.0200377894	2.270951	0.147257	-0.799784	6.880346	2.225532	0.469251
1	16	1	1	8.0423239118	-0.0200377894	3.865887	0.246900	-0.568133	7.242469	3.788570	2.673356
1	17	1	1	8.0423239118	-0.0200377894	2.602204	0.180207	-0.771824	7.242469	2.550160	1.035214
1	18	1	1	8.0423239118	-0.0200377894	3.607515	0.235155	-0.607602	7.242469	3.535365	2.355938
1	19	1	1	8.0423239118	-0.0200377894	3.922102	0.249362	-0.559643	7.242469	3.843660	2.741640
1	20	1	0	8.0423239118	-0.0200377894	5.283094	0.301590	-0.361186	7.242469	5.177432	4.337693
1	20	2	0	8.0160372820	-0.0200377894	5.016852	0.282631	-0.361186	6.880346	4.916515	3.985064
1	20	3	1	7.8253902934	-0.0200377894	4.810661	0.268049	-0.361186	6.536329	4.714448	3.709906
1	21	1	0	8.0423239118	-0.0200377894	3.606786	0.235121	-0.607714	7.242469	3.534650	2.355033
1	21	2	0	8.0160372820	-0.0200377894	3.380530	0.213487	-0.607714	6.880346	3.312919	2.008884
1	21	3	0	7.8253902934	-0.0200377894	3.236178	0.199292	-0.607714	6.536329	3.171454	1.780726
1	21	4	1	7.5209118242	-0.0200377894	3.142446	0.191444	-0.607714	6.209512	3.079597	1.638946
1	22	1	0	8.0423239118	-0.0200377894	3.904032	0.248574	-0.562369	7.242469	3.825951	2.719719
1	22	2	1	8.0160372820	-0.0200377894	3.668669	0.227423	-0.562369	6.880346	3.595296	2.372378
1	23	1	1	8.0423239118	-0.0200377894	3.630669	0.236239	-0.604033	7.242469	3.558055	2.384643
1	24	1	0	8.0423239118	-0.0200377894	3.835170	0.245542	-0.572787	7.242469	3.758466	2.635934
1	24	2	0	8.0160372820	-0.0200377894	3.601812	0.224278	-0.572787	6.880346	3.529776	2.288867
1	24	3	0	7.8253902934	-0.0200377894	3.447987	0.209991	-0.572787	6.536329	3.379027	2.054050
1	24	4	1	7.5209118242	-0.0200377894	3.343537	0.201808	-0.572787	6.209512	3.276666	1.901634
1	25	1	0	8.0423239118	-0.0200377894	5.494318	0.308765	-0.331240	7.242469	5.384432	4.578530
1	25	2	0	8.0160372820	-0.0200377894	5.224426	0.290116	-0.331240	6.880346	5.119937	4.225114
1	25	3	0	7.8253902934	-0.0200377894	5.011373	0.275499	-0.331240	6.536329	4.911145	3.944247
1	25	4	1	7.5209118242	-0.0200377894	4.835071	0.265011	-0.331240	6.209512	4.738370	3.718286
1	26	1	0	8.0423239118	-0.0200377894	4.864346	0.286752	-0.421100	7.242469	4.767059	3.855847
1	26	2	0	8.0160372820	-0.0200377894	4.606011	0.267156	-0.421100	6.880346	4.513890	3.504793
1	26	3	1	7.8253902934	-0.0200377894	4.413891	0.252645	-0.421100	6.536329	4.325613	3.241057
1	27	1	1	8.0423239118	-0.0200377894	5.511886	0.309353	-0.328757	7.242469	5.401648	4.598502
1	28	1	0	8.0423239118	-0.0200377894	4.301677	0.265224	-0.503066	7.242469	4.215644	3.196650
1	28	2	0	8.0160372820	-0.0200377894	4.055792	0.244729	-0.503066	6.880346	3.974676	2.847751
1	28	3	0	7.8253902934	-0.0200377894	3.883825	0.230320	-0.503066	6.536329	3.806149	2.599642
1	28	4	0	7.5209118242	-0.0200377894	3.758150	0.221493	-0.503066	6.209512	3.682987	2.425998
1	28	5	0	7.1629592311	-0.0200377894	3.704201	0.208413	-0.503066	5.899037	3.630117	2.295596
1	28	6	0	7.0890991101	-0.0200377894	3.531562	0.194171	-0.503066	5.604085	3.460930	2.037801
1	28	7	0	6.4751755388	-0.0200377894	3.549682	0.195880	-0.503066	5.323880	3.478688	2.066441
1	28	8	0	6.2853472669	-0.0200377894	3.447827	0.184955	-0.503066	5.057686	3.378870	1.895743
1	28	9	0	6.0606118743	-0.0200377894	3.394038	0.172182	-0.503066	4.804802	3.326158	1.755915
1	28	10	0	5.6701882697	-0.0200377894	3.431146	0.161050	-0.503066	4.564562	3.362523	1.712084
1	28	11	0	5.5858126217	-0.0200377894	3.318283	0.151149	-0.503066	4.336334	3.251918	1.526302
1	28	12	0	5.4854958259	-0.0200377894	3.242851	0.139669	-0.503066	4.119517	3.177994	1.359951
1	28	13	1	5.5733491648	-0.0200377894	3.078940	0.129253	-0.503066	3.913541	3.017361	1.109780
1	29	1	0	8.0423239118	-0.0200377894	3.169621	0.213323	-0.676577	7.242469	3.106228	1.801217
1	29	2	0	8.0160372820	-0.0200377894	2.959260	0.191051	-0.676577	6.880346	2.900074	1.456878
1	29	3	0	7.8253902934	-0.0200377894	2.834333	0.177147	-0.676577	6.536329	2.777646	1.241848
1	29	4	0	7.5209118242	-0.0200377894	2.761696	0.170028	-0.676577	6.209512	2.706462	1.121035
1	29	5	0	7.1629592311	-0.0200377894	2.769122	0.159628	-0.676577	5.899037	2.713739	1.052742
1	29	6	0	7.0890991101	-0.0200377894	2.631994	0.145344	-0.676577	5.604085	2.579354	0.807762
1	29	7	0	6.4751755388	-0.0200377894	2.713894	0.152298	-0.676577	5.323880	2.659616	0.942925
1	29	8	0	6.2853472669	-0.0200377894	2.652379	0.142563	-0.676577	5.057686	2.599332	0.805164
1	29	9	0	6.0606118743	-0.0200377894	2.642643	0.131763	-0.676577	4.804802	2.589791	0.704331
1	29	10	0	5.6701882697	-0.0200377894	2.742241	0.123559	-0.676577	4.564562	2.687396	0.728242
1	29	11	0	5.5858126217	-0.0200377894	2.654618	0.114617	-0.676577	4.336334	2.601526	0.557101
1	29	12	0	5.4854958259	-0.0200377894	2.608928	0.104463	-0.676577	4.119517	2.556750	0.408156
1	29	13	0	5.5733491648	-0.0200377894	2.454540	0.094259	-0.676577	3.913541	2.405449	0.142741
1	29	14	0	4.9069028845	-0.0200377894	2.626650	0.101913	-0.676577	3.717864	2.574117	0.397966
1	29	15	0	4.8916468981	-0.0200377894	2.554975	0.092668	-0.676577	3.531971	2.503875	0.222395
1	29	16	0	4.9791422032	-0.0200377894	2.477697	0.080059	-0.676577	3.355373	2.428143	-0.013401
1	29	17	0	4.3704148695	-0.0200377894	2.621683	0.087979	-0.676577	3.187604	2.569250	0.230681
1	29	18	0	4.2305690120	-0.0200377894	2.549443	0.088464	-0.676577	3.028224	2.498454	0.165917
1	29	19	0	4.3514654072	-0.0200377894	2.476992	0.076228	-0.676577	2.876813	2.427452	-0.067289
1	29	20	0	4.1939999890	-0.0200377894	2.455367	0.075101	-0.676577	2.732972	2.406259	-0.104593
1	29	21	0	4.1136125194	-0.0200377894	2.425146	0.071525	-0.676577	2.596323	2.376643	-0.186853
1	29	22	0	3.8956748431	-0.0200377894	2.450184	0.071068	-0.676577	2.466507	2.401180	-0.169217
1	29	23	0	4.0163883453	-0.0200377894	2.351654	0.064234	-0.676577	2.343182	2.304621	-0.374215
1	29	24	0	3.8925003448	-0.0200377894	2.350296	0.062337	-0.676577	2.226023	2.303290	-0.407554
1	29	25	0	3.7781040923	-0.0200377894	2.346616	0.060589	-0.676577	2.114722	2.299684	-0.441457
1	29	26	1	3.6243307916	-0.0200377894	2.338687	0.060936	-0.676577	2.008985	2.291913	-0.443154
1	30	1	0	8.0423239118	-0.0200377894	3.148911	0.212220	-0.679920	7.242469	3.085933	1.774336
1	30	2	0	8.0160372820	-0.0200377894	2.939390	0.189922	-0.679920	6.880346	2.880602	1.430086
1	30	3	0	7.8253902934	-0.0200377894	2.815430	0.176037	-0.679920	6.536329	2.759122	1.215693
1	30	4	1	7.5209118242	-0.0200377894	2.743809	0.168957	-0.679920	6.209512	2.688933	1.095897
1	31	1	0	8.0423239118	-0.0200377894	3.555175	0.232682	-0.615696	7.242469	3.484072	2.290844
1	31	2	0	8.0160372820	-0.0200377894	3.330629	0.210966	-0.615696	6.880346	3.264016	1.944906
1	31	3	0	7.8253902934	-0.0200377894	3.188478	0.196796	-0.615696	6.536329	3.124708	1.718269
1	31	4	1	7.5209118242	-0.0200377894	3.097198	0.189028	-0.615696	6.209512	3.035254	1.578918
1	32	1	0	8.0423239118	-0.0200377894	5.477255	0.308192	-0.333653	7.242469	5.367710	4.559124
1	32	2	0	8.0160372820	-0.0200377894	5.207650	0.289518	-0.333653	6.880346	5.103497	4.205772
1	32	3	1	7.8253902934	-0.0200377894	4.995146	0.274905	-0.333653	6.536329	4.895243	3.925364
1	33	1	0	8.0423239118	-0.0200377894	4.475784	0.272111	-0.477491	7.242469	4.386268	3.402328
1	33	2	1	8.0160372820	-0.0200377894	4.225780	0.251899	-0.477491	6.880346	4.141264	3.052756
1	34	1	0	8.0423239118	-0.0200377894	2.407374	0.167203	-0.806835	7.242469	2.359226	0.753642
1	34	2	1	8.0160372820	-0.0200377894	2.234676	0.144642	-0.806835	6.880346	2.189983	0.412727
1	35	1	0	8.0423239118	-0.0200377894	3.181562	0.213956	-0.674654	7.242469	3.117931	1.816686
1	35	2	1	8.0160372820	-0.0200377894	2.970720	0.191699	-0.674654	6.880346	2.911306	1.472297
1	36	1	0	8.0423239118	-0.0200377894	3.407340	0.225508	-0.638762	7.242469	3.339194	2.105340
1	36	2	0	8.0160372820	-0.0200377894	3.187924	0.203565	-0.638762	6.880346	3.124166	1.760007
1	36	3	0	7.8253902934	-0.0200377894	3.052211	0.189479	-0.638762	6.536329	2.991167	1.537768
1	36	4	0	7.5209118242	-0.0200377894	2.968014	0.181947	-0.638762	6.209512	2.908653	1.405441
1	36	5	0	7.1629592311	-0.0200377894	2.962972	0.170781	-0.638762	5.899037	2.903712	1.323612
1	36	6	0	7.0890991101	-0.0200377894	2.817335	0.156415	-0.638762	5.604085	2.760988	1.075839
1	36	7	0	6.4751755388	-0.0200377894	2.887152	0.162244	-0.638762	5.323880	2.829409	1.187786
1	36	8	0	6.2853472669	-0.0200377894	2.816861	0.152171	-0.638762	5.057686	2.760524	1.042847
1	36	9	1	6.0606118743	-0.0200377894	2.798079	0.140807	-0.638762	4.804802	2.742117	0.933515
1	37	1	0	8.0423239118	-0.0200377894	4.060278	0.255282	-0.538903	7.242469	3.979073	2.908437
1	37	2	1	8.0160372820	-0.0200377894	3.820577	0.234390	-0.538903	6.880346	3.744166	2.560479
1	38	1	0	8.0423239118	-0.0200377894	3.717394	0.240241	-0.590723	7.242469	3.643046	2.491687
1	38	2	0	8.0160372820	-0.0200377894	3.487608	0.218784	-0.590723	6.880346	3.417856	2.145092
1	38	3	0	7.8253902934	-0.0200377894	3.338615	0.204541	-0.590723	6.536329	3.271843	1.913694
1	38	4	0	7.5209118242	-0.0200377894	3.239666	0.196529	-0.590723	6.209512	3.174872	1.766740
1	38	5	0	7.1629592311	-0.0200377894	3.217929	0.184545	-0.590723	5.899037	3.153570	1.667715
1	38	6	1	7.0890991101	-0.0200377894	3.062093	0.170165	-0.590723	5.604085	3.000851	1.416394
1	39	1	0	8.0423239118	-0.0200377894	4.818561	0.285074	-0.427701	7.242469	4.722190	3.802760
1	39	2	0	8.0160372820	-0.0200377894	4.561153	0.265407	-0.427701	6.880346	4.469930	3.451879
1	39	3	0	7.8253902934	-0.0200377894	4.370615	0.250903	-0.427701	6.536329	4.283203	3.189402
1	39	4	0	7.5209118242	-0.0200377894	4.222413	0.241375	-0.427701	6.209512	4.137965	2.992811
1	39	5	0	7.1629592311	-0.0200377894	4.139646	0.227686	-0.427701	5.899037	4.056853	2.835432
1	39	6	1	7.0890991101	-0.0200377894	3.954317	0.213634	-0.427701	5.604085	3.875230	2.572070
1	40	1	0	8.0423239118	-0.0200377894	3.290616	0.219631	-0.657209	7.242469	3.224803	1.956983
1	40	2	0	8.0160372820	-0.0200377894	3.075514	0.197520	-0.657209	6.880346	3.014004	1.612136
1	40	3	1	7.8253902934	-0.0200377894	2.945028	0.183515	-0.657209	6.536329	2.886128	1.393413
1	41	1	0	8.0423239118	-0.0200377894	4.325811	0.266192	-0.499508	7.242469	4.239295	3.225263
1	41	2	0	8.0160372820	-0.0200377894	4.079339	0.245737	-0.499508	6.880346	3.997752	2.876270
1	41	3	0	7.8253902934	-0.0200377894	3.906473	0.231322	-0.499508	6.536329	3.828343	2.627483
1	41	4	0	7.5209118242	-0.0200377894	3.779723	0.222463	-0.499508	6.209512	3.704129	2.452756
1	41	5	0	7.1629592311	-0.0200377894	3.724432	0.209348	-0.499508	5.899037	3.649943	2.321080
1	41	6	1	7.0890991101	-0.0200377894	3.551159	0.195115	-0.499508	5.604085	3.480135	2.063022
1	42	1	0	8.0423239118	-0.0200377894	4.103559	0.257101	-0.532442	7.242469	4.021488	2.960395
1	42	2	1	8.0160372820	-0.0200377894	3.862705	0.236280	-0.532442	6.880346	3.785451	2.612268
1	43	1	0	8.0423239118	-0.0200377894	3.581102	0.233911	-0.611682	7.242469	3.509480	2.323125
1	43	2	0	8.0160372820	-0.0200377894	3.355691	0.212236	-0.611682	6.880346	3.288577	1.977080
1	43	3	1	7.8253902934	-0.0200377894	3.212432	0.198053	-0.611682	6.536329	3.148183	1.749678
1	44	1	0	8.0423239118	-0.0200377894	2.953693	0.201460	-0.711864	7.242469	2.894619	1.517425
1	44	2	0	8.0160372820	-0.0200377894	2.752539	0.178950	-0.711864	6.880346	2.697489	1.174014
1	44	3	1	7.8253902934	-0.0200377894	2.637909	0.165282	-0.711864	6.536329	2.585151	0.965712
1	45	1	0	8.0423239118	-0.0200377894	2.935450	0.200419	-0.714893	7.242469	2.876741	1.493066
1	45	2	0	8.0160372820	-0.0200377894	2.735122	0.177893	-0.714893	6.880346	2.680420	1.149734
1	45	3	0	7.8253902934	-0.0200377894	2.621385	0.164249	-0.714893	6.536329	2.568957	0.942009
1	45	4	1	7.5209118242	-0.0200377894	2.560314	0.157593	-0.714893	6.209512	2.509108	0.832863
1	46	1	1	8.0423239118	-0.0200377894	3.193710	0.214597	-0.672700	7.242469	3.129835	1.832400
1	47	1	1	8.0423239118	-0.0200377894	5.975964	0.324470	-0.263522	7.242469	5.856445	5.123141
1	48	1	0	8.0423239118	-0.0200377894	4.371368	0.268007	-0.492804	7.242469	4.283941	3.279183
1	48	2	0	8.0160372820	-0.0200377894	4.123802	0.247626	-0.492804	6.880346	4.041326	2.930013
1	48	3	0	7.8253902934	-0.0200377894	3.949247	0.233203	-0.492804	6.536329	3.870262	2.679948
1	48	4	0	7.5209118242	-0.0200377894	3.820476	0.224282	-0.492804	6.209512	3.744067	2.503179
1	48	5	0	7.1629592311	-0.0200377894	3.762650	0.211102	-0.492804	5.899037	3.687397	2.369104
1	48	6	0	7.0890991101	-0.0200377894	3.588192	0.196885	-0.492804	5.604085	3.516428	2.110551
1	48	7	0	6.4751755388	-0.0200377894	3.601986	0.198284	-0.492804	5.323880	3.529946	2.132890
1	48	8	0	6.2853472669	-0.0200377894	3.497769	0.187312	-0.492804	5.057686	3.427813	1.960244
1	48	9	0	6.0606118743	-0.0200377894	3.441215	0.174469	-0.492804	4.804802	3.372391	1.818111
1	48	10	0	5.6701882697	-0.0200377894	3.474215	0.163221	-0.492804	4.564562	3.404731	1.770273
1	48	11	0	5.5858126217	-0.0200377894	3.359925	0.153280	-0.492804	4.336334	3.292727	1.583625
1	48	12	0	5.4854958259	-0.0200377894	3.282684	0.141756	-0.492804	4.119517	3.217030	1.416245
1	48	13	0	5.5733491648	-0.0200377894	3.118490	0.131342	-0.492804	3.913541	3.056120	1.166975
1	48	14	0	4.9069028845	-0.0200377894	3.226486	0.134443	-0.492804	3.717864	3.161956	1.299725
1	48	15	1	4.8916468981	-0.0200377894	3.135648	0.124381	-0.492804	3.531971	3.072935	1.121350
1	49	1	0	8.0423239118	-0.0200377894	3.334365	0.221856	-0.650269	7.242469	3.267678	2.012798
1	49	2	0	8.0160372820	-0.0200377894	3.117618	0.199807	-0.650269	6.880346	3.055266	1.667768
1	49	3	0	7.8253902934	-0.0200377894	2.985157	0.185770	-0.650269	6.536329	2.925454	1.447722
1	49	4	0	7.5209118242	-0.0200377894	2.904487	0.178360	-0.650269	6.209512	2.846397	1.318898
1	49	5	0	7.1629592311	-0.0200377894	2.903309	0.167416	-0.650269	5.899037	2.845243	1.241188
1	49	6	0	7.0890991101	-0.0200377894	2.760218	0.153067	-0.650269	5.604085	2.705014	0.994265
1	49	7	0	6.4751755388	-0.0200377894	2.833838	0.159241	-0.650269	5.323880	2.777161	1.113276
1	49	8	0	6.2853472669	-0.0200377894	2.766225	0.149265	-0.650269	5.057686	2.710900	0.970522
1	49	9	0	6.0606118743	-0.0200377894	2.750236	0.138065	-0.650269	4.804802	2.695231	0.863776
1	49	10	0	5.6701882697	-0.0200377894	2.841391	0.129302	-0.650269	4.564562	2.784563	0.877416
1	49	11	0	5.5858126217	-0.0200377894	2.749834	0.120174	-0.650269	4.336334	2.694838	0.704055
1	49	12	0	5.4854958259	-0.0200377894	2.699792	0.109747	-0.650269	4.119517	2.645797	0.552471
1	49	13	0	5.5733491648	-0.0200377894	2.543366	0.099470	-0.650269	3.913541	2.492499	0.289367
1	49	14	0	4.9069028845	-0.0200377894	2.707913	0.106529	-0.650269	3.717864	2.653755	0.527059
1	49	15	0	4.8916468981	-0.0200377894	2.633442	0.097116	-0.650269	3.531971	2.580774	0.351086
1	49	16	0	4.9791422032	-0.0200377894	2.553865	0.084309	-0.650269	3.355373	2.502788	0.117592
